Building,Room Name,Capacity,Date,Time,Status
Mercer Library,Mercer C,8,2026-02-16,14:30,Booked
Mercer Library,Mercer C,8,2026-02-16,15:00,Available
Mercer Library,Mercer C,8,2026-02-16,15:30,Available
Mercer Library,Mercer C,8,2026-02-16,16:00,Available
Mercer Library,Mercer C,8,2026-02-16,16:30,Booked
Mercer Library,Mercer C,8,2026-02-16,17:00,Booked
Mercer Library,Mercer C,8,2026-02-16,17:30,Available
Mercer Library,Mercer C,8,2026-02-16,18:00,Available
Mercer Library,Mercer C,8,2026-02-16,18:30,Booked
Mercer Library,Mercer C,8,2026-02-16,19:00,Booked
Mercer Library,Mercer C,8,2026-02-16,19:30,Available
Mercer Library,Mercer C,8,2026-02-16,20:00,Available
Mercer Library,Mercer C,8,2026-02-16,20:30,Booked
Mercer Library,Mercer D,8,2026-02-16,09:00,Available
Mercer Library,Mercer D,8,2026-02-16,09:30,Booked
Mercer Library,Mercer D,8,2026-02-16,10:00,Available
Mercer Library,Mercer D,8,2026-02-16,10:30,Booked
Mercer Library,Mercer D,8,2026-02-16,11:00,Booked
Mercer Library,Mercer D,8,2026-02-16,11:30,Booked
Mercer Library,Mercer D,8,2026-02-16,12:00,Booked
Mercer Library,Mercer D,8,2026-02-16,12:30,Booked
Mercer Library,Mercer D,8,2026-02-16,13:00,Booked
Mercer Library,Mercer D,8,2026-02-16,13:30,Booked
Mercer Library,Mercer D,8,2026-02-16,14:00,Booked
Mercer Library,Mercer D,8,2026-02-16,14:30,Available
Mercer Library,Mercer D,8,2026-02-16,15:00,Booked
Mercer Library,Mercer D,8,2026-02-16,15:30,Available
Mercer Library,Mercer D,8,2026-02-16,16:00,Booked
Mercer Library,Mercer D,8,2026-02-16,16:30,Booked
Mercer Library,Mercer D,8,2026-02-16,17:00,Booked
Mercer Library,Mercer D,8,2026-02-16,17:30,Booked
Mercer Library,Mercer D,8,2026-02-16,18:00,Available
Mercer Library,Mercer D,8,2026-02-16,18:30,Booked
Mercer Library,Mercer D,8,2026-02-16,19:00,Available
Mercer Library,Mercer D,8,2026-02-16,19:30,Booked
Mercer Library,Mercer D,8,2026-02-16,20:00,Booked
Mercer Library,Mercer D,8,2026-02-16,20:30,Booked
Innovation Hall,Innovation 101,10,2026-02-16,09:00,Available
Innovation Hall,Innovation 101,10,2026-02-16,09:30,Available
Innovation Hall,Innovation 101,10,2026-02-16,10:00,Available
Innovation Hall,Innovation 101,10,2026-02-16,10:30,Booked
Innovation Hall,Innovation 101,10,2026-02-16,11:00,Available
Innovation Hall,Innovation 101,10,2026-02-16,11:30,Booked
Innovation Hall,Innovation 101,10,2026-02-16,12:00,Available
Innovation Hall,Innovation 101,10,2026-02-16,12:30,Booked
Innovation Hall,Innovation 101,10,2026-02-16,13:00,Booked
Innovation Hall,Innovation 101,10,2026-02-16,13:30,Available
Innovation Hall,Innovation 101,10,2026-02-16,14:00,Booked
Innovation Hall,Innovation 101,10,2026-02-16,14:30,Booked
Innovation Hall,Innovation 101,10,2026-02-16,15:00,Booked
Innovation Hall,Innovation 101,10,2026-02-16,15:30,Available
Innovation Hall,Innovation 101,10,2026-02-16,16:00,Booked
Innovation Hall,Innovation 101,10,2026-02-16,16:30,Booked
Innovation Hall,Innovation 101,10,2026-02-16,17:00,Booked
Innovation Hall,Innovation 101,10,2026-02-16,17:30,Available
Innovation Hall,Innovation 101,10,2026-02-16,18:00,Booked
Innovation Hall,Innovation 101,10,2026-02-16,18:30,Available
Innovation Hall,Innovation 101,10,2026-02-16,19:00,Available
Innovation Hall,Innovation 101,10,2026-02-16,19:30,Booked
Innovation Hall,Innovation 101,10,2026-02-16,20:00,Available
Innovation Hall,Innovation 101,10,2026-02-16,20:30,Available
Innovation Hall,Innovation 102,10,2026-02-16,09:00,Booked
Innovation Hall,Innovation 102,10,2026-02-16,09:30,Available
Innovation Hall,Innovation 102,10,2026-02-16,10:00,Available
Innovation Hall,Innovation 102,10,2026-02-16,10:30,Booked
Innovation Hall,Innovation 102,10,2026-02-16,11:00,Booked
Innovation Hall,Innovation 102,10,2026-02-16,11:30,Booked
Innovation Hall,Innovation 102,10,2026-02-16,12:00,Available
Innovation Hall,Innovation 102,10,2026-02-16,12:30,Available
Innovation Hall,Innovation 102,10,2026-02-16,13:00,Available
Innovation Hall,Innovation 102,10,2026-02-16,13:30,Available
Innovation Hall,Innovation 102,10,2026-02-16,14:00,Booked
Innovation Hall,Innovation 102,10,2026-02-16,14:30,Available
Innovation Hall,Innovation 102,10,2026-02-16,15:00,Available
Innovation Hall,Innovation 102,10,2026-02-16,15:30,Available
Innovation Hall,Innovation 102,10,2026-02-16,16:00,Booked
Innovation Hall,Innovation 102,10,2026-02-16,16:30,Booked
Innovation Hall,Innovation 102,10,2026-02-16,17:00,Booked
Innovation Hall,Innovation 102,10,2026-02-16,17:30,Booked
Innovation Hall,Innovation 102,10,2026-02-16,18:00,Available
Innovation Hall,Innovation 102,10,2026-02-16,18:30,Booked
Innovation Hall,Innovation 102,10,2026-02-16,19:00,Available
Innovation Hall,Innovation 102,10,2026-02-16,19:30,Available
Innovation Hall,Innovation 102,10,2026-02-16,20:00,Booked
Innovation Hall,Innovation 102,10,2026-02-16,20:30,Booked
Innovation Hall,Innovation 201,10,2026-02-16,09:00,Available
Innovation Hall,Innovation 201,10,2026-02-16,09:30,Booked
Innovation Hall,Innovation 201,10,2026-02-16,10:00,Available
Innovation Hall,Innovation 201,10,2026-02-16,10:30,Booked
Innovation Hall,Innovation 201,10,2026-02-16,11:00,Booked
Innovation Hall,Innovation 201,10,2026-02-16,11:30,Booked
Innovation Hall,Innovation 201,10,2026-02-16,12:00,Booked
Innovation Hall,Innovation 201,10,2026-02-16,12:30,Booked
Innovation Hall,Innovation 201,10,2026-02-16,13:00,Available
Innovation Hall,Innovation 201,10,2026-02-16,13:30,Booked
Innovation Hall,Innovation 201,10,2026-02-16,14:00,Booked
Innovation Hall,Innovation 201,10,2026-02-16,14:30,Available
Innovation Hall,Innovation 201,10,2026-02-16,15:00,Booked
Innovation Hall,Innovation 201,10,2026-02-16,15:30,Booked
Innovation Hall,Innovation 201,10,2026-02-16,16:00,Booked
Innovation Hall,Innovation 201,10,2026-02-16,16:30,Booked
Innovation Hall,Innovation 201,10,2026-02-16,17:00,Booked
Innovation Hall,Innovation 201,10,2026-02-16,17:30,Booked
Innovation Hall,Innovation 201,10,2026-02-16,18:00,Available
Innovation Hall,Innovation 201,10,2026-02-16,18:30,Available
Innovation Hall,Innovation 201,10,2026-02-16,19:00,Booked
Innovation Hall,Innovation 201,10,2026-02-16,19:30,Booked
Innovation Hall,Innovation 201,10,2026-02-16,20:00,Booked
Innovation Hall,Innovation 201,10,2026-02-16,20:30,Available
Innovation Hall,Innovation 202,10,2026-02-16,09:00,Booked
Innovation Hall,Innovation 202,10,2026-02-16,09:30,Available
Innovation Hall,Innovation 202,10,2026-02-16,10:00,Booked
Innovation Hall,Innovation 202,10,2026-02-16,10:30,Booked
Innovation Hall,Innovation 202,10,2026-02-16,11:00,Booked
Innovation Hall,Innovation 202,10,2026-02-16,11:30,Booked
Innovation Hall,Innovation 202,10,2026-02-16,12:00,Available
Innovation Hall,Innovation 202,10,2026-02-16,12:30,Booked
Innovation Hall,Innovation 202,10,2026-02-16,13:00,Booked
Innovation Hall,Innovation 202,10,2026-02-16,13:30,Available
Innovation Hall,Innovation 202,10,2026-02-16,14:00,Available
Innovation Hall,Innovation 202,10,2026-02-16,14:30,Available
Innovation Hall,Innovation 202,10,2026-02-16,15:00,Booked
Innovation Hall,Innovation 202,10,2026-02-16,15:30,Booked
Innovation Hall,Innovation 202,10,2026-02-16,16:00,Available
Innovation Hall,Innovation 202,10,2026-02-16,16:30,Booked
Innovation Hall,Innovation 202,10,2026-02-16,17:00,Available
Innovation Hall,Innovation 202,10,2026-02-16,17:30,Available
Innovation Hall,Innovation 202,10,2026-02-16,18:00,Booked
Innovation Hall,Innovation 202,10,2026-02-16,18:30,Available
Innovation Hall,Innovation 202,10,2026-02-16,19:00,Booked
Innovation Hall,Innovation 202,10,2026-02-16,19:30,Available
Innovation Hall,Innovation 202,10,2026-02-16,20:00,Available
Innovation Hall,Innovation 202,10,2026-02-16,20:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-16,09:00,Booked
Johnson Center,JC Meeting Room A,10,2026-02-16,09:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-16,10:00,Booked
Johnson Center,JC Meeting Room A,10,2026-02-16,10:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-16,11:00,Booked
Johnson Center,JC Meeting Room A,10,2026-02-16,11:30,Booked
Johnson Center,JC Meeting Room A,10,2026-02-16,12:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-16,12:30,Booked
Johnson Center,JC Meeting Room A,10,2026-02-16,13:00,Booked
Johnson Center,JC Meeting Room A,10,2026-02-16,13:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-16,14:00,Booked
Johnson Center,JC Meeting Room A,10,2026-02-16,14:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-16,15:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-16,15:30,Booked
Johnson Center,JC Meeting Room A,10,2026-02-16,16:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-16,16:30,Booked
Johnson Center,JC Meeting Room A,10,2026-02-16,17:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-16,17:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-16,18:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-16,18:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-16,19:00,Booked
Johnson Center,JC Meeting Room A,10,2026-02-16,19:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-16,20:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-16,20:30,Booked
Johnson Center,JC Meeting Room B,10,2026-02-16,09:00,Available
Johnson Center,JC Meeting Room B,10,2026-02-16,09:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-16,10:00,Booked
Johnson Center,JC Meeting Room B,10,2026-02-16,10:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-16,11:00,Available
Johnson Center,JC Meeting Room B,10,2026-02-16,11:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-16,12:00,Booked
Johnson Center,JC Meeting Room B,10,2026-02-16,12:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-16,13:00,Booked
Johnson Center,JC Meeting Room B,10,2026-02-16,13:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-16,14:00,Booked
Johnson Center,JC Meeting Room B,10,2026-02-16,14:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-16,15:00,Booked
Johnson Center,JC Meeting Room B,10,2026-02-16,15:30,Booked
Johnson Center,JC Meeting Room B,10,2026-02-16,16:00,Booked
Johnson Center,JC Meeting Room B,10,2026-02-16,16:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-16,17:00,Booked
Johnson Center,JC Meeting Room B,10,2026-02-16,17:30,Booked
Johnson Center,JC Meeting Room B,10,2026-02-16,18:00,Available
Johnson Center,JC Meeting Room B,10,2026-02-16,18:30,Booked
Johnson Center,JC Meeting Room B,10,2026-02-16,19:00,Booked
Johnson Center,JC Meeting Room B,10,2026-02-16,19:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-16,20:00,Available
Johnson Center,JC Meeting Room B,10,2026-02-16,20:30,Booked
Johnson Center,JC Meeting Room C,10,2026-02-16,09:00,Booked
Johnson Center,JC Meeting Room C,10,2026-02-16,09:30,Available
Johnson Center,JC Meeting Room C,10,2026-02-16,10:00,Booked
Johnson Center,JC Meeting Room C,10,2026-02-16,10:30,Available
Johnson Center,JC Meeting Room C,10,2026-02-16,11:00,Booked
Johnson Center,JC Meeting Room C,10,2026-02-16,11:30,Booked
Johnson Center,JC Meeting Room C,10,2026-02-16,12:00,Available
Johnson Center,JC Meeting Room C,10,2026-02-16,12:30,Available
Johnson Center,JC Meeting Room C,10,2026-02-16,13:00,Booked
Johnson Center,JC Meeting Room C,10,2026-02-16,13:30,Booked
Johnson Center,JC Meeting Room C,10,2026-02-16,14:00,Booked
Johnson Center,JC Meeting Room C,10,2026-02-16,14:30,Available
Johnson Center,JC Meeting Room C,10,2026-02-16,15:00,Available
Johnson Center,JC Meeting Room C,10,2026-02-16,15:30,Booked
Johnson Center,JC Meeting Room C,10,2026-02-16,16:00,Booked
Johnson Center,JC Meeting Room C,10,2026-02-16,16:30,Booked
Johnson Center,JC Meeting Room C,10,2026-02-16,17:00,Available
Johnson Center,JC Meeting Room C,10,2026-02-16,17:30,Available
Johnson Center,JC Meeting Room C,10,2026-02-16,18:00,Available
Johnson Center,JC Meeting Room C,10,2026-02-16,18:30,Booked
Johnson Center,JC Meeting Room C,10,2026-02-16,19:00,Booked
Johnson Center,JC Meeting Room C,10,2026-02-16,19:30,Available
Johnson Center,JC Meeting Room C,10,2026-02-16,20:00,Available
Johnson Center,JC Meeting Room C,10,2026-02-16,20:30,Booked
Johnson Center,JC Meeting Room D,10,2026-02-16,09:00,Available
Johnson Center,JC Meeting Room D,10,2026-02-16,09:30,Available
Johnson Center,JC Meeting Room D,10,2026-02-16,10:00,Available
Johnson Center,JC Meeting Room D,10,2026-02-16,10:30,Available
Johnson Center,JC Meeting Room D,10,2026-02-16,11:00,Booked
Johnson Center,JC Meeting Room D,10,2026-02-16,11:30,Booked
Johnson Center,JC Meeting Room D,10,2026-02-16,12:00,Available
Johnson Center,JC Meeting Room D,10,2026-02-16,12:30,Available
Johnson Center,JC Meeting Room D,10,2026-02-16,13:00,Available
Johnson Center,JC Meeting Room D,10,2026-02-16,13:30,Available
Johnson Center,JC Meeting Room D,10,2026-02-16,14:00,Available
Johnson Center,JC Meeting Room D,10,2026-02-16,14:30,Available
Johnson Center,JC Meeting Room D,10,2026-02-16,15:00,Available
Johnson Center,JC Meeting Room D,10,2026-02-16,15:30,Booked
Johnson Center,JC Meeting Room D,10,2026-02-16,16:00,Available
Johnson Center,JC Meeting Room D,10,2026-02-16,16:30,Available
Johnson Center,JC Meeting Room D,10,2026-02-16,17:00,Booked
Johnson Center,JC Meeting Room D,10,2026-02-16,17:30,Booked
Johnson Center,JC Meeting Room D,10,2026-02-16,18:00,Available
Johnson Center,JC Meeting Room D,10,2026-02-16,18:30,Booked
Johnson Center,JC Meeting Room D,10,2026-02-16,19:00,Booked
Johnson Center,JC Meeting Room D,10,2026-02-16,19:30,Available
Johnson Center,JC Meeting Room D,10,2026-02-16,20:00,Available
Johnson Center,JC Meeting Room D,10,2026-02-16,20:30,Available
Johnson Center,JC Meeting Room E,10,2026-02-16,09:00,Available
Johnson Center,JC Meeting Room E,10,2026-02-16,09:30,Booked
Johnson Center,JC Meeting Room E,10,2026-02-16,10:00,Booked
Johnson Center,JC Meeting Room E,10,2026-02-16,10:30,Available
Johnson Center,JC Meeting Room E,10,2026-02-16,11:00,Available
Johnson Center,JC Meeting Room E,10,2026-02-16,11:30,Booked
Johnson Center,JC Meeting Room E,10,2026-02-16,12:00,Booked
Johnson Center,JC Meeting Room E,10,2026-02-16,12:30,Available
Johnson Center,JC Meeting Room E,10,2026-02-16,13:00,Available
Johnson Center,JC Meeting Room E,10,2026-02-16,13:30,Available
Johnson Center,JC Meeting Room E,10,2026-02-16,14:00,Booked
Johnson Center,JC Meeting Room E,10,2026-02-16,14:30,Booked
Johnson Center,JC Meeting Room E,10,2026-02-16,15:00,Booked
Johnson Center,JC Meeting Room E,10,2026-02-16,15:30,Booked
Johnson Center,JC Meeting Room E,10,2026-02-16,16:00,Booked
Johnson Center,JC Meeting Room E,10,2026-02-16,16:30,Available
Johnson Center,JC Meeting Room E,10,2026-02-16,17:00,Available
Johnson Center,JC Meeting Room E,10,2026-02-16,17:30,Available
Johnson Center,JC Meeting Room E,10,2026-02-16,18:00,Booked
Johnson Center,JC Meeting Room E,10,2026-02-16,18:30,Booked
Johnson Center,JC Meeting Room E,10,2026-02-16,19:00,Available
Johnson Center,JC Meeting Room E,10,2026-02-16,19:30,Available
Johnson Center,JC Meeting Room E,10,2026-02-16,20:00,Available
Johnson Center,JC Meeting Room E,10,2026-02-16,20:30,Available
Johnson Center,JC Meeting Room F,10,2026-02-16,09:00,Available
Johnson Center,JC Meeting Room F,10,2026-02-16,09:30,Available
Johnson Center,JC Meeting Room F,10,2026-02-16,10:00,Available
Johnson Center,JC Meeting Room F,10,2026-02-16,10:30,Booked
Johnson Center,JC Meeting Room F,10,2026-02-16,11:00,Booked
Johnson Center,JC Meeting Room F,10,2026-02-16,11:30,Available
Johnson Center,JC Meeting Room F,10,2026-02-16,12:00,Booked
Johnson Center,JC Meeting Room F,10,2026-02-16,12:30,Available
Johnson Center,JC Meeting Room F,10,2026-02-16,13:00,Booked
Johnson Center,JC Meeting Room F,10,2026-02-16,13:30,Available
Johnson Center,JC Meeting Room F,10,2026-02-16,14:00,Available
Johnson Center,JC Meeting Room F,10,2026-02-16,14:30,Booked
Johnson Center,JC Meeting Room F,10,2026-02-16,15:00,Available
Johnson Center,JC Meeting Room F,10,2026-02-16,15:30,Booked
Johnson Center,JC Meeting Room F,10,2026-02-16,16:00,Available
Johnson Center,JC Meeting Room F,10,2026-02-16,16:30,Booked
Johnson Center,JC Meeting Room F,10,2026-02-16,17:00,Available
Johnson Center,JC Meeting Room F,10,2026-02-16,17:30,Available
Johnson Center,JC Meeting Room F,10,2026-02-16,18:00,Available
Johnson Center,JC Meeting Room F,10,2026-02-16,18:30,Available
Johnson Center,JC Meeting Room F,10,2026-02-16,19:00,Available
Johnson Center,JC Meeting Room F,10,2026-02-16,19:30,Booked
Johnson Center,JC Meeting Room F,10,2026-02-16,20:00,Available
Johnson Center,JC Meeting Room F,10,2026-02-16,20:30,Available
The Hub,Hub Meeting Room 1,12,2026-02-16,09:00,Available
The Hub,Hub Meeting Room 1,12,2026-02-16,09:30,Available
The Hub,Hub Meeting Room 1,12,2026-02-16,10:00,Booked
The Hub,Hub Meeting Room 1,12,2026-02-16,10:30,Booked
The Hub,Hub Meeting Room 1,12,2026-02-16,11:00,Available
The Hub,Hub Meeting Room 1,12,2026-02-16,11:30,Available
The Hub,Hub Meeting Room 1,12,2026-02-16,12:00,Available
The Hub,Hub Meeting Room 1,12,2026-02-16,12:30,Booked
The Hub,Hub Meeting Room 1,12,2026-02-16,13:00,Available
The Hub,Hub Meeting Room 1,12,2026-02-16,13:30,Available
The Hub,Hub Meeting Room 1,12,2026-02-16,14:00,Available
The Hub,Hub Meeting Room 1,12,2026-02-16,14:30,Booked
The Hub,Hub Meeting Room 1,12,2026-02-16,15:00,Booked
The Hub,Hub Meeting Room 1,12,2026-02-16,15:30,Booked
The Hub,Hub Meeting Room 1,12,2026-02-16,16:00,Booked
The Hub,Hub Meeting Room 1,12,2026-02-16,16:30,Available
The Hub,Hub Meeting Room 1,12,2026-02-16,17:00,Booked
The Hub,Hub Meeting Room 1,12,2026-02-16,17:30,Available
The Hub,Hub Meeting Room 1,12,2026-02-16,18:00,Booked
The Hub,Hub Meeting Room 1,12,2026-02-16,18:30,Booked
The Hub,Hub Meeting Room 1,12,2026-02-16,19:00,Booked
The Hub,Hub Meeting Room 1,12,2026-02-16,19:30,Booked
The Hub,Hub Meeting Room 1,12,2026-02-16,20:00,Booked
The Hub,Hub Meeting Room 1,12,2026-02-16,20:30,Booked
The Hub,Hub Meeting Room 2,12,2026-02-16,09:00,Booked
The Hub,Hub Meeting Room 2,12,2026-02-16,09:30,Booked
The Hub,Hub Meeting Room 2,12,2026-02-16,10:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-16,10:30,Available
The Hub,Hub Meeting Room 2,12,2026-02-16,11:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-16,11:30,Booked
The Hub,Hub Meeting Room 2,12,2026-02-16,12:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-16,12:30,Booked
The Hub,Hub Meeting Room 2,12,2026-02-16,13:00,Booked
The Hub,Hub Meeting Room 2,12,2026-02-16,13:30,Available
The Hub,Hub Meeting Room 2,12,2026-02-16,14:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-16,14:30,Booked
The Hub,Hub Meeting Room 2,12,2026-02-16,15:00,Booked
The Hub,Hub Meeting Room 2,12,2026-02-16,15:30,Available
The Hub,Hub Meeting Room 2,12,2026-02-16,16:00,Booked
The Hub,Hub Meeting Room 2,12,2026-02-16,16:30,Available
The Hub,Hub Meeting Room 2,12,2026-02-16,17:00,Booked
The Hub,Hub Meeting Room 2,12,2026-02-16,17:30,Booked
The Hub,Hub Meeting Room 2,12,2026-02-16,18:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-16,18:30,Booked
The Hub,Hub Meeting Room 2,12,2026-02-16,19:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-16,19:30,Booked
The Hub,Hub Meeting Room 2,12,2026-02-16,20:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-16,20:30,Available
The Hub,Hub Meeting Room 3,12,2026-02-16,09:00,Available
The Hub,Hub Meeting Room 3,12,2026-02-16,09:30,Available
The Hub,Hub Meeting Room 3,12,2026-02-16,10:00,Available
The Hub,Hub Meeting Room 3,12,2026-02-16,10:30,Available
The Hub,Hub Meeting Room 3,12,2026-02-16,11:00,Available
The Hub,Hub Meeting Room 3,12,2026-02-16,11:30,Booked
The Hub,Hub Meeting Room 3,12,2026-02-16,12:00,Booked
The Hub,Hub Meeting Room 3,12,2026-02-16,12:30,Available
The Hub,Hub Meeting Room 3,12,2026-02-16,13:00,Available
The Hub,Hub Meeting Room 3,12,2026-02-16,13:30,Available
The Hub,Hub Meeting Room 3,12,2026-02-16,14:00,Available
The Hub,Hub Meeting Room 3,12,2026-02-16,14:30,Available
The Hub,Hub Meeting Room 3,12,2026-02-16,15:00,Booked
The Hub,Hub Meeting Room 3,12,2026-02-16,15:30,Booked
The Hub,Hub Meeting Room 3,12,2026-02-16,16:00,Available
The Hub,Hub Meeting Room 3,12,2026-02-16,16:30,Booked
The Hub,Hub Meeting Room 3,12,2026-02-16,17:00,Booked
The Hub,Hub Meeting Room 3,12,2026-02-16,17:30,Available
The Hub,Hub Meeting Room 3,12,2026-02-16,18:00,Available
The Hub,Hub Meeting Room 3,12,2026-02-16,18:30,Available
